decision_id,date,asof,period_start,period_end,ticker,action,side,is_trade,previous_weight,target_weight,executed_weight,delta_weight,quantity,quantity_status,price,position_value_index,portfolio_value_index,cash_before_index,cash_after_index,cash_status,turnover_period,transaction_cost,transaction_cost_status,period_transaction_cost_return,net_trade_value_index,full_alpha_score,risk_score_proxy,rank,reason_signal
45.0,2017-09-29,2017-09-29,2017-09-29,2017-10-31,TJX,REDUCE,SELL,True,0.08115241806612374,0.08115241039385869,0.08115241039385869,-7.672265045499671e-09,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,36.8650016784668,16.384860631345603,201.90232861629883,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.1473859587669369,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,1.473859587669369e-05,-1.5490481784478174e-06,0.6708314740443254,0.625,5.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
45.0,2017-09-29,2017-09-29,2017-09-29,2017-10-31,UNH,REDUCE,SELL,True,0.21003112927858394,0.19126129977816322,0.19126129977816322,-0.01876982950042072,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,195.85000610351562,38.61610179939115,201.90232861629883,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.1473859587669369,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,1.473859587669369e-05,-3.7896722838658445,0.7417075710248401,0.125,3.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
,2017-09-29,2017-09-29,2017-09-29,2017-10-31,VALE,EXIT,SELL,True,0.007683947039804679,0.0,0.0,-0.007683947039804679,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,,0.0,201.90232861629883,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.1473859587669369,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,1.473859587669369e-05,-1.551406800300881,,,,V10.4_CORE_TARGET_WEIGHT_TRANSITION
46.0,2017-10-31,2017-10-31,2017-10-31,2017-11-30,ACN,ENTER,BUY,True,0.0,0.06998019548853723,0.06998019548853723,0.06998019548853723,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,142.36000061035156,14.762310206010685,210.9498280614085,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.20441144714932158,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,2.044114471493216e-05,14.762310206010685,0.5737765878328127,0.25,7.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
46.0,2017-10-31,2017-10-31,2017-10-31,2017-11-30,ADBE,ENTER,BUY,True,0.0,0.04582223347230831,0.04582223347230831,0.04582223347230831,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,175.16000366210938,9.666192272373156,210.9498280614085,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.20441144714932158,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,2.044114471493216e-05,9.666192272373156,0.5874609549308344,0.625,6.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
46.0,2017-10-31,2017-10-31,2017-10-31,2017-11-30,BABA,HOLD,HOLD,False,0.04426254136147371,0.04426254136219366,0.04426254136219366,7.199518758937984e-13,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,184.88999938964844,9.337175489915735,210.9498280614085,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.20441144714932158,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,2.044114471493216e-05,1.5187372443228528e-10,0.650304923397293,0.6666666666666666,5.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
46.0,2017-10-31,2017-10-31,2017-10-31,2017-11-30,CAT,ENTER,BUY,True,0.0,0.0674783270962218,0.0674783270962218,0.0674783270962218,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,135.8000030517578,14.234541498819471,210.9498280614085,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.20441144714932158,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,2.044114471493216e-05,14.234541498819471,0.5664881749219098,0.2916666666666667,8.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
,2017-10-31,2017-10-31,2017-10-31,2017-11-30,CHTR,EXIT,SELL,True,0.12325899157315423,0.0,0.0,-0.12325899157315423,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,,0.0,210.9498280614085,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.20441144714932158,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,2.044114471493216e-05,-26.001463079379487,,,,V10.4_CORE_TARGET_WEIGHT_TRANSITION
46.0,2017-10-31,2017-10-31,2017-10-31,2017-11-30,MAR,REDUCE,SELL,True,0.12160413040297836,0.12160411831475106,0.12160411831475106,-1.2088227308026944e-08,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,119.4800033569336,25.652367850055914,210.9498280614085,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.20441144714932158,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,2.044114471493216e-05,-2.550009472195507e-06,0.6816897218503644,0.5833333333333334,4.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
46.0,2017-10-31,2017-10-31,2017-10-31,2017-11-30,NFLX,REDUCE,SELL,True,0.22926283010065224,0.22926279896246596,0.22926279896246596,-3.113818627942244e-08,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,19.64299964904785,48.36294802200946,210.9498280614085,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.20441144714932158,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,2.044114471493216e-05,-6.568595041788274e-06,0.8897813476126729,0.875,2.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
46.0,2017-10-31,2017-10-31,2017-10-31,2017-11-30,PBR,ADD,BUY,True,0.2091977963897196,0.2303284874812539,0.2303284874812539,0.021130691091534287,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,10.649999618530273,48.58775483181479,210.9498280614085,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.20441144714932158,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,2.044114471493216e-05,4.457515652577895,0.9285289305369626,1.0,1.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
,2017-10-31,2017-10-31,2017-10-31,2017-11-30,TJX,EXIT,SELL,True,0.08115241039385869,0.0,0.0,-0.08115241039385869,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,,0.0,210.9498280614085,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.20441144714932158,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,2.044114471493216e-05,-17.11908701935335,,,,V10.4_CORE_TARGET_WEIGHT_TRANSITION
46.0,2017-10-31,2017-10-31,2017-10-31,2017-11-30,UNH,REDUCE,SELL,True,0.19126129977816322,0.1912612978222681,0.1912612978222681,-1.9558951125375756e-09,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,210.22000122070312,40.3465378904093,210.9498280614085,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.20441144714932158,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,2.044114471493216e-05,-4.1259573769595083e-07,0.737691506767812,0.20833333333333334,3.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
47.0,2017-11-30,2017-11-30,2017-11-30,2017-12-29,ACN,ADD,BUY,True,0.06998019548853723,0.09629764977746365,0.09629764977746365,0.026317454288926415,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,148.00999450683594,20.28857680551944,210.68610555298866,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.19910594924460362,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,1.9910594924460363e-05,5.544721952202705,0.6525467583351815,0.20833333333333334,5.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
47.0,2017-11-30,2017-11-30,2017-11-30,2017-12-29,ADBE,ADD,BUY,True,0.04582223347230831,0.0458222469925608,0.0458222469925608,1.3520252493959273e-08,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,181.47000122070312,9.654110766549783,210.68610555298866,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.19910594924460362,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,1.9910594924460363e-05,2.8485293440453616e-06,0.6076735418052783,0.5416666666666666,6.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
,2017-11-30,2017-11-30,2017-11-30,2017-12-29,BABA,EXIT,SELL,True,0.04426254136219366,0.0,0.0,-0.04426254136219366,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,,0.0,210.68610555298866,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.19910594924460362,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,1.9910594924460363e-05,-9.32550246147866,,,,V10.4_CORE_TARGET_WEIGHT_TRANSITION
,2017-11-30,2017-11-30,2017-11-30,2017-12-29,CAT,EXIT,SELL,True,0.0674783270962218,0.0,0.0,-0.0674783270962218,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,,0.0,210.68610555298866,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.19910594924460362,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,1.9910594924460363e-05,-14.216745945133681,,,,V10.4_CORE_TARGET_WEIGHT_TRANSITION
47.0,2017-11-30,2017-11-30,2017-11-30,2017-12-29,MAR,HOLD,HOLD,False,0.12160411831475106,0.12160411824800589,0.12160411824800589,-6.67451649505324e-11,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,127.0,25.620298092877483,210.68610555298866,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.19910594924460362,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,1.9910594924460363e-05,-1.4062278867919509e-08,0.6723589857322393,0.4166666666666667,4.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
47.0,2017-11-30,2017-11-30,2017-11-30,2017-12-29,NFLX,REDUCE,SELL,True,0.22926279896246596,0.21034677215372305,0.21034677215372305,-0.01891602680874291,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,18.757999420166016,44.31714224070975,210.68610555298866,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.19910594924460362,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,1.9910594924460363e-05,-3.9853440208699715,0.7442891993790197,0.9166666666666666,2.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
47.0,2017-11-30,2017-11-30,2017-11-30,2017-12-29,PBR,REDUCE,SELL,True,0.2303284874812539,0.1618794335705538,0.1618794335705538,-0.06844905391070011,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,9.720000267028809,34.10574742810371,210.68610555298866,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.19910594924460362,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,1.9910594924460363e-05,-14.421264597231975,0.6831522140903378,0.8333333333333334,3.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
47.0,2017-11-30,2017-11-30,2017-11-30,2017-12-29,TJX,ENTER,BUY,True,0.0,0.10592432756202602,0.10592432756202602,0.10592432756202602,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,37.775001525878906,22.316784057362362,210.68610555298866,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.19910594924460362,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,1.9910594924460363e-05,22.316784057362362,0.5860131588674503,0.5416666666666666,7.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
47.0,2017-11-30,2017-11-30,2017-11-30,2017-12-29,UNH,ADD,BUY,True,0.1912612978222681,0.2581254516956668,0.2581254516956668,0.0668641538733987,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,228.1699981689453,54.38344616186613,210.68610555298866,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.19910594924460362,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,1.9910594924460363e-05,14.087348180682154,0.7823612035188882,0.16666666666666666,1.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
47.0,2017-11-30,2017-11-30,2017-11-30,2017-12-29,VALE,HOLD,HOLD,False,0.0,0.0,0.0,0.0,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,10.699999809265137,0.0,210.68610555298866,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.19910594924460362,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,1.9910594924460363e-05,0.0,0.5808383233532934,0.875,8.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
48.0,2017-12-29,2017-12-29,2017-12-29,2018-01-31,ACN,REDUCE,SELL,True,0.09629764977746365,0.09629764210635368,0.09629764210635368,-7.671109969464851e-09,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,153.08999633789062,20.633910796915597,214.27223289773758,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.16311574274581359,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,1.631157427458136e-05,-1.6437058619613293e-06,0.6501811192429955,0.125,6.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
48.0,2017-12-29,2017-12-29,2017-12-29,2018-01-31,ADBE,REDUCE,SELL,True,0.0458222469925608,0.04582224636642443,0.04582224636642443,-6.261363719173296e-10,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,175.24000549316406,9.818435045324005,214.27223289773758,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.16311574274581359,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,1.631157427458136e-05,-1.341636385092145e-07,0.6116655577733422,0.625,8.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
48.0,2017-12-29,2017-12-29,2017-12-29,2018-01-31,DE,ENTER,BUY,True,0.0,0.15498832401303583,0.15498832401303583,0.15498832401303583,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,156.50999450683594,33.20969425935123,214.27223289773758,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.16311574274581359,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,1.631157427458136e-05,33.20969425935123,0.8108227988467509,0.5833333333333334,3.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
48.0,2017-12-29,2017-12-29,2017-12-29,2018-01-31,MAR,REDUCE,SELL,True,0.12160411824800589,0.12160410702609584,0.12160410702609584,-1.122191005398232e-08,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,135.72999572753906,26.056383542017013,214.27223289773758,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.16311574274581359,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,1.631157427458136e-05,-2.4045437246443628e-06,0.7518296739853626,0.375,4.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
48.0,2017-12-29,2017-12-29,2017-12-29,2018-01-31,NFLX,ADD,BUY,True,0.21034677215372305,0.21729087580578058,0.21729087580578058,0.006944103652057526,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,19.195999145507812,46.559401147209584,214.27223289773758,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.16311574274581359,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,1.631157427458136e-05,1.4879285949997003,0.8560656464848081,0.7083333333333334,1.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
48.0,2017-12-29,2017-12-29,2017-12-29,2018-01-31,PBR,ADD,BUY,True,0.1618794335705538,0.16306274865127407,0.16306274865127407,0.001183315080720282,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,10.289999961853027,34.93981925595104,214.27223289773758,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.16311574274581359,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,1.631157427458136e-05,0.2535515645675014,0.8228727729725733,0.875,2.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
,2017-12-29,2017-12-29,2017-12-29,2018-01-31,TJX,EXIT,SELL,True,0.10592432756202602,0.0,0.0,-0.10592432756202602,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,,0.0,214.27223289773758,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.16311574274581359,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,1.631157427458136e-05,-22.696642184906683,,,,V10.4_CORE_TARGET_WEIGHT_TRANSITION
48.0,2017-12-29,2017-12-29,2017-12-29,2018-01-31,UNH,REDUCE,SELL,True,0.2581254516956668,0.20093405603103567,0.20093405603103567,-0.057191395664631134,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,220.4600067138672,43.054588850969125,214.27223289773758,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.16311574274581359,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,1.631157427458136e-05,-12.254528051598502,0.7264729799659939,0.25,5.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
48.0,2017-12-29,2017-12-29,2017-12-29,2018-01-31,VALE,HOLD,HOLD,False,0.0,0.0,0.0,0.0,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,12.229999542236328,0.0,214.27223289773758,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.16311574274581359,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,1.631157427458136e-05,0.0,0.6167664670658682,0.9583333333333334,7.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
49.0,2018-01-31,2018-01-31,2018-01-31,2018-02-28,ACN,REDUCE,SELL,True,0.09629764210635368,0.09629763569101006,0.09629763569101006,-6.415343617449665e-09,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,160.6999969482422,24.422299314493042,253.6126576654156,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.05225072858862157,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,5.225072858862157e-06,-1.6270123446582707e-06,0.6481851112589635,0.125,6.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
,2018-01-31,2018-01-31,2018-01-31,2018-02-28,ADBE,EXIT,SELL,True,0.04582224636642443,0.0,0.0,-0.04582224636642443,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,,0.0,253.6126576654156,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.05225072858862157,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,5.225072858862157e-06,-11.621101681188334,,,,V10.4_CORE_TARGET_WEIGHT_TRANSITION
49.0,2018-01-31,2018-01-31,2018-01-31,2018-02-28,DE,REDUCE,SELL,True,0.15498832401303583,0.15498831664091883,0.15498831664091883,-7.3721170001928016e-09,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,166.4199981689453,39.306998890392386,253.6126576654156,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.05225072858862157,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,5.225072858862157e-06,-1.8696621850392877e-06,0.7924890958823094,0.625,3.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
49.0,2018-01-31,2018-01-31,2018-01-31,2018-02-28,MAR,REDUCE,SELL,True,0.12160410702609584,0.12160410464517939,0.12160410464517939,-2.3809164501065183e-09,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,147.33999633789062,30.840340162087255,253.6126576654156,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.05225072858862157,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,5.225072858862157e-06,-6.03830548590821e-07,0.7258815701929474,0.2916666666666667,5.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
49.0,2018-01-31,2018-01-31,2018-01-31,2018-02-28,NFLX,REDUCE,SELL,True,0.21729087580578058,0.21729086621476568,0.21729086621476568,-9.591014898946426e-09,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,27.030000686645508,55.10771406714699,253.6126576654156,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.05225072858862157,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,5.225072858862157e-06,-2.4324027782304005e-06,0.9019738301175426,0.7083333333333334,2.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
49.0,2018-01-31,2018-01-31,2018-01-31,2018-02-28,PBR,ADD,BUY,True,0.16306274865127407,0.21531347723989563,0.21531347723989563,0.052250728588621564,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,13.359999656677246,54.60622319399191,253.6126576654156,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.05225072858862157,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,5.225072858862157e-06,13.251446142314625,0.9166851482220744,0.9583333333333334,1.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
49.0,2018-01-31,2018-01-31,2018-01-31,2018-02-28,TJX,HOLD,HOLD,False,0.0,0.0,0.0,0.0,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,40.15999984741211,0.0,253.6126576654156,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.05225072858862157,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,5.225072858862157e-06,0.0,0.6139572706438975,0.5416666666666666,8.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
49.0,2018-01-31,2018-01-31,2018-01-31,2018-02-28,UNH,REDUCE,SELL,True,0.20093405603103567,0.1945055995682305,0.1945055995682305,-0.006428456462805182,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,236.77999877929688,49.32908203730405,253.6126576654156,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.05225072858862157,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,5.225072858862157e-06,-1.6303379282184391,0.7344570119021218,0.3333333333333333,4.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
49.0,2018-01-31,2018-01-31,2018-01-31,2018-02-28,VALE,HOLD,HOLD,False,0.0,0.0,0.0,0.0,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,13.09000015258789,0.0,253.6126576654156,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.05225072858862157,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,5.225072858862157e-06,0.0,0.6423449397501294,0.9166666666666666,7.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
,2018-02-28,2018-02-28,2018-02-28,2018-03-29,ACN,EXIT,SELL,True,0.09629763569101006,0.0,0.0,-0.09629763569101006,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,,0.0,255.9283740291263,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.09629944464086226,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,9.629944464086227e-06,-24.645297325249366,,,,V10.4_CORE_TARGET_WEIGHT_TRANSITION
50.0,2018-02-28,2018-02-28,2018-02-28,2018-03-29,CAT,ENTER,BUY,True,0.0,0.028144806743459923,0.028144806743459923,0.028144806743459923,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,154.6300048828125,7.203054627217687,255.9283740291263,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.09629944464086226,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,9.629944464086227e-06,7.203054627217687,0.7536355859709154,0.6666666666666666,4.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
50.0,2018-02-28,2018-02-28,2018-02-28,2018-03-29,DE,REDUCE,SELL,True,0.15498831664091883,0.15498823709984372,0.15498823709984372,-7.954107511531916e-08,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,160.8699951171875,39.66588751460371,255.9283740291263,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.09629944464086226,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,9.629944464086227e-06,-2.0356818022792234e-05,0.7178500142571999,0.2916666666666667,5.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
50.0,2018-02-28,2018-02-28,2018-02-28,2018-03-29,MAR,ADD,BUY,True,0.12160410464517939,0.12278228073859963,0.12278228073859963,0.0011781760934202468,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,141.2100067138672,31.423469469017515,255.9283740291263,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.09629944464086226,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,9.629944464086227e-06,0.30152869190903175,0.8113059595095523,0.25,3.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
50.0,2018-02-28,2018-02-28,2018-02-28,2018-03-29,NFLX,HOLD,HOLD,False,0.21729086621476568,0.21729086621408022,0.21729086621408022,-6.854516954035716e-13,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,29.13800048828125,55.61089808154997,255.9283740291263,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.09629944464086226,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,9.629944464086227e-06,-1.7542653788014405e-10,0.900769888793841,0.6666666666666666,2.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
50.0,2018-02-28,2018-02-28,2018-02-28,2018-03-29,PBR,ADD,BUY,True,0.21531347723989563,0.22315897579562974,0.22315897579562974,0.007845498555734104,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,14.039999961853027,57.11271382538067,255.9283740291263,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.09629944464086226,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,9.629944464086227e-06,2.007885688816888,0.9185913886512688,0.9583333333333334,1.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
50.0,2018-02-28,2018-02-28,2018-02-28,2018-03-29,TJX,ENTER,BUY,True,0.0,0.05913096324824793,0.05913096324824793,0.05913096324824793,,NOT_DEFINED_IN_CONTINUOUS_RESEARCH_BACKTEST,41.34000015258789,15.133291278900117,255.9283740291263,0.0,0.0,CORE_CONTINUOUS_BACKTEST_FULLY_INVESTED,0.09629944464086226,,ONLY_PERIOD_TOTAL_COST_RETURN_IS_EXACT,9.629944464086227e-06,15.133291278900117,0.6996720844026233,0.20833333333333334,6.0,V10.4_CORE_TARGET_WEIGHT_TRANSITION
