decision_id,strategy,asof,period_start,period_end,ticker,weight,full_alpha_score,revenue_growth_score,sales_yield_score,trend_score,rank,alpha_percentile,risk_score_proxy,risk_score_status,price_at_rebalance,fwd_return_1m,gross_contribution_1m,net_portfolio_return_1m,period_cost_return,terminal_link_multiplier,linked_terminal_contribution_index
65,FINAL_OPTIMIZER,2019-05-31,2019-05-31,2019-06-28,NOW,0.01974658518697174,0.7486928104575163,0.9166666666666666,0.38235294117647056,0.9470588235294117,6.0,0.9456521739130435,0.5614035087719298,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,52.38600158691406,0.048257164153585164,0.0009529142028404484,0.0961616415526122,2.0402722223432466e-05,6.290343632386885,0.599415778804844
65,FINAL_OPTIMIZER,2019-05-31,2019-05-31,2019-06-28,ORLY,0.0,0.6885620915032681,0.4166666666666667,0.9313725490196079,0.7176470588235294,9.0,0.9130434782608695,0.14035087719298245,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,24.757999420166016,-0.0055201250015215475,-0.0,0.0961616415526122,2.0402722223432466e-05,6.290343632386885,-0.0
65,FINAL_OPTIMIZER,2019-05-31,2019-05-31,2019-06-28,PBR,0.034251184487635554,0.751593137254902,0.8645833333333334,0.8725490196078431,0.5176470588235295,4.0,0.967391304347826,0.7719298245614036,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,14.430000305175781,0.07900203503388292,0.002705913276844171,0.0961616415526122,2.0402722223432466e-05,6.290343632386885,1.7021124350787864
65,FINAL_OPTIMIZER,2019-05-31,2019-05-31,2019-06-28,TGT,0.0,0.6634395424836601,0.3020833333333333,0.8823529411764706,0.8058823529411765,15.0,0.8478260869565217,0.3859649122807018,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,80.44999694824219,0.0765693461253012,0.0,0.0961616415526122,2.0402722223432466e-05,6.290343632386885,0.0
65,FINAL_OPTIMIZER,2019-05-31,2019-05-31,2019-06-28,TTWO,0.0,0.705514705882353,0.9479166666666666,0.27450980392156865,0.8941176470588236,8.0,0.9239130434782609,0.8947368421052632,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,108.1500015258789,0.04974569743423074,0.0,0.0961616415526122,2.0402722223432466e-05,6.290343632386885,0.0
65,FINAL_OPTIMIZER,2019-05-31,2019-05-31,2019-06-28,UNH,0.0,0.6726307189542484,0.6041666666666666,0.8137254901960784,0.6,13.0,0.8695652173913043,0.5964912280701754,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,241.8000030517578,0.009139749492083737,0.0,0.0961616415526122,2.0402722223432466e-05,6.290343632386885,0.0
65,FINAL_OPTIMIZER,2019-05-31,2019-05-31,2019-06-28,WMT,0.0,0.6199754901960784,0.21875,0.9411764705882353,0.7,18.0,0.8152173913043478,0.07017543859649122,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,33.813331604003906,0.08921540954259499,0.0,0.0961616415526122,2.0402722223432466e-05,6.290343632386885,0.0
66,FINAL_OPTIMIZER,2019-06-28,2019-06-28,2019-07-31,ACN,0.002701501829894953,0.6497814958589537,0.6464646464646465,0.5660377358490566,0.7368421052631579,11.0,0.8947368421052632,0.14035087719298245,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,184.77000427246094,0.04226875238405681,0.00011418911191290612,0.0028704724176538,1.62290062752601e-05,6.272339056132085,0.07162328264363586
66,FINAL_OPTIMIZER,2019-06-28,2019-06-28,2019-07-31,AMD,0.0,0.6088307771525249,0.7777777777777778,0.2358490566037736,0.8128654970760234,17.0,0.8315789473684211,0.8421052631578947,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,30.3700008392334,0.0026341758806509574,0.0,0.0028704724176538,1.62290062752601e-05,6.272339056132085,0.0
66,FINAL_OPTIMIZER,2019-06-28,2019-06-28,2019-07-31,AMZN,0.20358957074408343,0.8480468371233019,0.898989898989899,0.9433962264150944,0.7017543859649122,1.0,1.0,0.543859649122807,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,94.68150329589844,-0.014179183493694736,-0.0028867338809829045,0.0028704724176538,1.62290062752601e-05,6.272339056132085,-1.8106573666348824
66,FINAL_OPTIMIZER,2019-06-28,2019-06-28,2019-07-31,ANET,0.13690902884414954,0.6803670602081723,0.8888888888888888,0.8773584905660378,0.27485380116959063,8.0,0.9263157894736842,0.8596491228070176,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,16.22624969482422,0.053270230914229666,0.007293175580770776,0.0028704724176538,1.62290062752601e-05,6.272339056132085,4.574527003849734
66,FINAL_OPTIMIZER,2019-06-28,2019-06-28,2019-07-31,CHTR,0.010263414116552216,0.6304621855763862,0.36363636363636365,0.6037735849056604,0.9239766081871345,13.0,0.8736842105263158,0.2456140350877193,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,395.17999267578125,-0.024798795421328346,-0.0002545203070007518,0.0028704724176538,1.62290062752601e-05,6.272339056132085,-0.1596437662179544
66,FINAL_OPTIMIZER,2019-06-28,2019-06-28,2019-07-31,CMG,0.19084492104039819,0.8044947990330314,0.5353535353535354,0.9716981132075472,0.9064327485380117,3.0,0.9789473684210527,0.47368421052631576,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,14.657600402832031,0.08548461353080694,0.016314304319455804,0.0028704724176538,1.62290062752601e-05,6.272339056132085,10.232884815654701
66,FINAL_OPTIMIZER,2019-06-28,2019-06-28,2019-07-31,COST,0.0177002211486723,0.6796164224168196,0.5757575757575758,0.8490566037735849,0.6140350877192983,9.0,0.9157894736842105,0.07017543859649122,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,264.260009765625,0.04302578784914024,0.0007615659600256397,0.0028704724176538,1.62290062752601e-05,6.272339056132085,0.4776799914889546
66,FINAL_OPTIMIZER,2019-06-28,2019-06-28,2019-07-31,GD,0.03518770259406577,0.714092263248172,0.98989898989899,0.7547169811320755,0.39766081871345027,7.0,0.9368421052631579,0.3508771929824561,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,181.82000732421875,0.02265974563426787,0.0007973443902357981,0.0028704724176538,1.62290062752601e-05,6.272339056132085,0.5001214360063819
66,FINAL_OPTIMIZER,2019-06-28,2019-06-28,2019-07-31,LIN,0.017675306308730945,0.6387860732448617,0.8787878787878788,0.16037735849056603,0.8771929824561403,12.0,0.8842105263157894,0.24561403508771928,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,200.8000030517578,-0.0474103791223901,-0.0008379929732013076,0.0028704724176538,1.62290062752601e-05,6.272339056132085,-0.5256176054574809
66,FINAL_OPTIMIZER,2019-06-28,2019-06-28,2019-07-31,NFLX,0.21073656172493951,0.8319758324723567,0.9090909090909091,0.8207547169811321,0.7660818713450293,2.0,0.9894736842105263,0.5789473684210527,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,36.731998443603516,-0.12068492989927482,-0.025432727178988528,0.0028704724176538,1.62290062752601e-05,6.272339056132085,-15.952268798872174
66,FINAL_OPTIMIZER,2019-06-28,2019-06-28,2019-07-31,NOC,0.08241970393477364,0.7580472049191016,0.6767676767676768,0.6792452830188679,0.9181286549707602,4.0,0.968421052631579,0.3157894736842105,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,323.1099853515625,0.06951200207637798,0.005729158631048443,0.0028704724176538,1.62290062752601e-05,6.272339056132085,3.5935225440301384
66,FINAL_OPTIMIZER,2019-06-28,2019-06-28,2019-07-31,NOW,0.019751984059290392,0.7535082703900976,0.9191919191919192,0.4056603773584906,0.935672514619883,6.0,0.9473684210526315,0.5614035087719299,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,54.91400146484375,0.010270589667126462,0.00020286452338459448,0.0028704724176538,1.62290062752601e-05,6.272339056132085,0.12724350731288128
66,FINAL_OPTIMIZER,2019-06-28,2019-06-28,2019-07-31,NVDA,0.0,0.6302130875119952,0.7474747474747475,0.9150943396226415,0.22807017543859648,14.0,0.8631578947368421,0.9649122807017543,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,4.10575008392334,0.027339669715002124,0.0,0.0028704724176538,1.62290062752601e-05,6.272339056132085,0.0
66,FINAL_OPTIMIZER,2019-06-28,2019-06-28,2019-07-31,ON,0.0,0.5942075505134096,0.42424242424242425,0.7735849056603774,0.5847953216374269,19.0,0.8105263157894737,0.8245614035087719,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,20.209999084472656,0.064324651326084,0.0,0.0028704724176538,1.62290062752601e-05,6.272339056132085,0.0
66,FINAL_OPTIMIZER,2019-06-28,2019-06-28,2019-07-31,PBR,0.034644473608392734,0.755063043543679,0.8686868686868687,0.8584905660377359,0.5380116959064327,5.0,0.9578947368421052,0.7719298245614036,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,15.569999694824219,-0.03339752821332509,-0.001157039784772093,0.0028704724176538,1.62290062752601e-05,6.272339056132085,-0.725734583152466
66,FINAL_OPTIMIZER,2019-06-28,2019-06-28,2019-07-31,SBUX,0.01813910227091906,0.611965400446036,0.6060606060606061,0.3584905660377358,0.8713450292397661,16.0,0.8421052631578947,0.15789473684210525,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,83.83000183105469,0.12954789899966923,0.002349882588937693,0.0028704724176538,1.62290062752601e-05,6.272339056132085,1.4739260339918672
66,FINAL_OPTIMIZER,2019-06-28,2019-06-28,2019-07-31,STLD,0.0,0.60128594785993,0.8585858585858586,0.8867924528301887,0.05847953216374269,18.0,0.8210526315789474,0.7543859649122807,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,30.200000762939453,0.04337746466384118,0.0,0.0028704724176538,1.62290062752601e-05,6.272339056132085,0.0
66,FINAL_OPTIMIZER,2019-06-28,2019-06-28,2019-07-31,TGT,0.019436507775137335,0.6251224592833332,0.32323232323232326,0.8679245283018868,0.6842105263157895,15.0,0.8526315789473684,0.4912280701754386,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,86.61000061035156,-0.0024246516914070426,-4.712676145203287e-05,0.0028704724176538,1.62290062752601e-05,6.272339056132085,-0.029559502644460584
66,FINAL_OPTIMIZER,2019-06-28,2019-06-28,2019-07-31,TTWO,0.0,0.6683702299392468,0.9595959595959596,0.27358490566037735,0.7719298245614035,10.0,0.9052631578947369,0.8070175438596491,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,113.52999877929688,0.07918610024163009,0.0,0.0028704724176538,1.62290062752601e-05,6.272339056132085,0.0
67,FINAL_OPTIMIZER,2019-07-31,2019-07-31,2019-08-30,ACN,0.005803342750368915,0.6301818166312755,0.6534653465346535,0.5277777777777778,0.7093023255813954,15.0,0.8556701030927835,0.08333333333333333,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,192.5800018310547,0.029026878620525665,0.00016845292560826607,-0.0001041784129142,2.8444611568093348e-05,6.27299256654189,0.1056703950152887
67,FINAL_OPTIMIZER,2019-07-31,2019-07-31,2019-08-30,AMZN,0.19247912436190742,0.6597184912289679,0.900990099009901,0.9444444444444444,0.13372093023255813,12.0,0.8865979381443299,0.4666666666666666,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,93.33899688720703,-0.048473822697145064,-0.009330198947220836,-0.0001041784129142,2.8444611568093348e-05,6.27299256654189,-5.852826864027327
67,FINAL_OPTIMIZER,2019-07-31,2019-07-31,2019-08-30,ANET,0.136910404857496,0.7953070500848535,0.8910891089108911,0.8611111111111112,0.6337209302325582,3.0,0.979381443298969,0.9333333333333332,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,17.090625762939453,-0.17125622599858714,-0.0234467592358334,-0.0001041784129142,2.8444611568093348e-05,6.27299256654189,-14.708134639588033
67,FINAL_OPTIMIZER,2019-07-31,2019-07-31,2019-08-30,CAT,0.0,0.6153111435174526,0.7425742574257426,0.7777777777777778,0.32558139534883723,19.0,0.8144329896907216,0.5333333333333333,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,131.6699981689453,-0.09622539944664144,-0.0,-0.0001041784129142,2.8444611568093348e-05,6.27299256654189,-0.0
67,FINAL_OPTIMIZER,2019-07-31,2019-07-31,2019-08-30,CMG,0.19085542255894944,0.8253596677497207,0.5445544554455446,0.9722222222222222,0.9593023255813954,1.0,1.0,0.5,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,15.910599708557129,0.05391377442814216,0.010289736200230954,-0.0001041784129142,2.8444611568093348e-05,6.27299256654189,6.454743869572577
67,FINAL_OPTIMIZER,2019-07-31,2019-07-31,2019-08-30,COST,0.1196512905771171,0.7845127536009415,0.5841584158415841,0.8333333333333334,0.936046511627907,5.0,0.9587628865979382,0.08333333333333333,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,275.6300048828125,0.06940465313617028,0.008304356319799932,-0.0001041784129142,2.8444611568093348e-05,6.27299256654189,5.209316546402014
67,FINAL_OPTIMIZER,2019-07-31,2019-07-31,2019-08-30,DE,0.0011542351545296044,0.705305543474244,0.8415841584158416,0.7685185185185185,0.5058139534883721,7.0,0.9381443298969072,0.6833333333333332,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,165.64999389648438,-0.06483543996437746,-7.483534406627811e-05,-0.0001041784129142,2.8444611568093348e-05,6.27299256654189,-0.04694415570423673
67,FINAL_OPTIMIZER,2019-07-31,2019-07-31,2019-08-30,FCX,0.0,0.627801798267682,0.7326732673267327,0.8425925925925926,0.3081395348837209,16.0,0.845360824742268,0.9333333333333332,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,11.0600004196167,-0.1690778271505894,-0.0,-0.0001041784129142,2.8444611568093348e-05,6.27299256654189,-0.0
67,FINAL_OPTIMIZER,2019-07-31,2019-07-31,2019-08-30,GD,0.17062444381912373,0.8184050963235858,0.9900990099009901,0.75,0.7151162790697675,2.0,0.9896907216494846,0.31666666666666665,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,185.94000244140625,0.028665170275741447,0.004890978735278862,-0.0001041784129142,2.8444611568093348e-05,6.27299256654189,3.0681073249518755
67,FINAL_OPTIMIZER,2019-07-31,2019-07-31,2019-08-30,HD,0.002018410489652171,0.6238924280024901,0.46534653465346537,0.6388888888888888,0.7674418604651163,17.0,0.8350515463917526,0.19999999999999998,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,213.69000244140625,0.06654500003855923,0.00013431512611173206,-0.0001041784129142,2.8444611568093348e-05,6.27299256654189,0.08425577876730318
67,FINAL_OPTIMIZER,2019-07-31,2019-07-31,2019-08-30,NOC,0.08241970395856264,0.7549981096300845,0.6831683168316832,0.6574074074074074,0.9244186046511628,6.0,0.9484536082474226,0.3,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,345.57000732421875,0.06453102792583087,0.005318628217788719,-0.0001041784129142,2.8444611568093348e-05,6.27299256654189,3.3363715274388577
67,FINAL_OPTIMIZER,2019-07-31,2019-07-31,2019-08-30,NOW,0.01974711706548494,0.6059545231008889,0.9207920792079208,0.37962962962962965,0.5174418604651163,20.0,0.8041237113402062,0.6166666666666667,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,55.47800064086914,-0.05605826768134303,-0.0011069891743917717,-0.0001041784129142,2.8444611568093348e-05,6.27299256654189,-0.6944134862201928
67,FINAL_OPTIMIZER,2019-07-31,2019-07-31,2019-08-30,NVDA,0.03953668187136709,0.7850628086064421,0.7524752475247525,0.9166666666666666,0.686046511627907,4.0,0.9690721649484536,0.8166666666666668,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,4.2179999351501465,-0.007171662623122188,-0.0002835437436191559,-0.0001041784129142,2.8444611568093348e-05,6.27299256654189,-0.17786677960124248
67,FINAL_OPTIMIZER,2019-07-31,2019-07-31,2019-08-30,SBUX,0.01879263603058048,0.6235839992267961,0.6138613861386139,0.26851851851851855,0.9883720930232558,18.0,0.8247422680412371,0.15,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,94.69000244140625,0.01974860142542134,0.00037112827870094614,-0.0001041784129142,2.8444611568093348e-05,6.27299256654189,0.2328084933524522
67,FINAL_OPTIMIZER,2019-07-31,2019-07-31,2019-08-30,SONY,0.0,0.6626976005094048,0.1485148514851485,0.9907407407407407,0.8488372093023255,11.0,0.8969072164948454,0.7000000000000001,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,11.371999740600586,0.0008793729431888497,0.0,-0.0001041784129142,2.8444611568093348e-05,6.27299256654189,0.0
67,FINAL_OPTIMIZER,2019-07-31,2019-07-31,2019-08-30,STLD,0.0,0.6470196115218757,0.8613861386138614,0.8703703703703703,0.20930232558139536,14.0,0.865979381443299,0.8666666666666667,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,31.510000228881836,-0.14312917156845983,-0.0,-0.0001041784129142,2.8444611568093348e-05,6.27299256654189,-0.0
67,FINAL_OPTIMIZER,2019-07-31,2019-07-31,2019-08-30,TGT,0.019425461228800744,0.691456096514044,0.31683168316831684,0.8796296296296297,0.877906976744186,8.0,0.9278350515463918,0.4666666666666666,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,86.4000015258789,0.2388888776057052,0.004640526629921353,-0.0001041784129142,2.8444611568093348e-05,6.27299256654189,2.9109989054336336
67,FINAL_OPTIMIZER,2019-07-31,2019-07-31,2019-08-30,TMUS,0.0005813017513181232,0.683829235636742,0.44554455445544555,0.7222222222222222,0.8837209302325582,9.0,0.9175257731958762,0.3333333333333333,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,79.7300033569336,-0.021071117953611385,-1.2248677768665046e-05,-0.0001041784129142,2.8444611568093348e-05,6.27299256654189,-0.0076835864592802745
67,FINAL_OPTIMIZER,2019-07-31,2019-07-31,2019-08-30,TTWO,4.2352474174805663e-07,0.6647343674935969,0.9603960396039604,0.23148148148148148,0.8023255813953488,10.0,0.9072164948453608,0.8833333333333334,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,122.5199966430664,0.07713030392228237,3.266659204963376e-08,-0.0001041784129142,2.8444611568093348e-05,6.27299256654189,2.04917289101609e-05
67,FINAL_OPTIMIZER,2019-07-31,2019-07-31,2019-08-30,UPS,0.0,0.6574066967420257,0.504950495049505,0.7870370370370371,0.6802325581395349,13.0,0.8762886597938144,0.6333333333333333,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,119.47000122070312,-0.006779924251422709,-0.0,-0.0001041784129142,2.8444611568093348e-05,6.27299256654189,-0.0
68,FINAL_OPTIMIZER,2019-08-30,2019-08-30,2019-09-30,ACN,0.005803332466026322,0.6352967017706902,0.6538461538461539,0.4774774774774775,0.7745664739884393,16.0,0.85,0.13333333333333333,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,198.1699981689453,-0.029368684055131267,-0.00017043623766161285,-0.0071578376882222,6.622633444504986e-06,6.31821734074586,-0.10768531922850849
68,FINAL_OPTIMIZER,2019-08-30,2019-08-30,2019-09-30,AMD,0.0,0.6112730115620288,0.7884615384615384,0.2072072072072072,0.838150289017341,20.0,0.81,0.8666666666666667,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,31.450000762939453,-0.07821942550539285,-0.0,-0.0071578376882222,6.622633444504986e-06,6.31821734074586,-0.0
68,FINAL_OPTIMIZER,2019-08-30,2019-08-30,2019-09-30,AMZN,0.1807514632675027,0.7765202953064225,0.9038461538461539,0.9459459459459459,0.4797687861271676,6.0,0.95,0.39999999999999997,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,88.81449890136719,-0.022732743159706414,-0.004108976590201247,-0.0071578376882222,6.622633444504986e-06,6.31821734074586,-2.596140714492831
68,FINAL_OPTIMIZER,2019-08-30,2019-08-30,2019-09-30,ANET,0.08501151658258088,0.6576561554885254,0.8942307692307693,0.8648648648648649,0.2138728323699422,14.0,0.87,0.9500000000000001,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,14.163749694824219,0.05427589496415508,0.004614076144779688,-0.0071578376882222,6.622633444504986e-06,6.31821734074586,2.915273590946883
68,FINAL_OPTIMIZER,2019-08-30,2019-08-30,2019-09-30,CMG,0.19085541660577005,0.8364964008027592,0.5480769230769231,0.972972972972973,0.9884393063583815,1.0,1.0,0.3666666666666667,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,16.768400192260742,0.002445097071923419,0.0004666600203034926,-0.0071578376882222,6.622633444504986e-06,6.31821734074586,0.29484594325143415
68,FINAL_OPTIMIZER,2019-08-30,2019-08-30,2019-09-30,COST,0.11965128754862463,0.7680622485535781,0.5865384615384616,0.7927927927927928,0.9248554913294798,7.0,0.94,0.11666666666666665,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,294.760009765625,-0.022560809450882346,-0.0026994298989372516,-0.0071578376882222,6.622633444504986e-06,6.31821734074586,-1.7055584797593188
68,FINAL_OPTIMIZER,2019-08-30,2019-08-30,2019-09-30,DE,0.0011542279858105485,0.6728061988177596,0.8461538461538461,0.7387387387387387,0.43352601156069365,13.0,0.88,0.7000000000000001,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,154.91000366210938,0.08889025039149212,0.00010259961466756728,-0.0071578376882222,6.622633444504986e-06,6.31821734074586,0.06482466645464668
68,FINAL_OPTIMIZER,2019-08-30,2019-08-30,2019-09-30,GD,0.17062443162710494,0.7925733091918064,0.9903846153846154,0.6936936936936937,0.6936416184971098,5.0,0.96,0.3,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,191.27000427246094,-0.04464896927987083,-0.00761820500611403,-0.0071578376882222,6.622633444504986e-06,6.31821734074586,-4.813347497498658
68,FINAL_OPTIMIZER,2019-08-30,2019-08-30,2019-09-30,KLAC,0.024481824647382962,0.8166510774892277,0.6634615384615384,0.8558558558558559,0.930635838150289,2.0,0.99,0.6833333333333332,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,14.789999961853027,0.0780932884347676,0.0019118661935974802,-0.0071578376882222,6.622633444504986e-06,6.31821734074586,1.207958613757338
68,FINAL_OPTIMIZER,2019-08-30,2019-08-30,2019-09-30,NOC,0.08241970706773839,0.7344752489261159,0.6923076923076923,0.6036036036036037,0.9075144508670521,8.0,0.93,0.3,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,367.8699951171875,0.018811029764822074,0.0015503995628591432,-0.0071578376882222,6.622633444504986e-06,6.31821734074586,0.979576140314144
68,FINAL_OPTIMIZER,2019-08-30,2019-08-30,2019-09-30,NOW,0.0197471156573268,0.6271215635377485,0.9230769230769231,0.35135135135135137,0.6069364161849711,17.0,0.84,0.6666666666666666,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,52.36800003051758,-0.030514810033277384,-0.0006025794829884847,-0.0071578376882222,6.622633444504986e-06,6.31821734074586,-0.3807228138595519
68,FINAL_OPTIMIZER,2019-08-30,2019-08-30,2019-09-30,NVDA,0.039536774996270195,0.8157734769006445,0.7596153846153846,0.918918918918919,0.7687861271676301,3.0,0.98,0.8833333333333333,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,4.187749862670898,0.03916185056661381,0.0015483332742897667,-0.0071578376882222,6.622633444504986e-06,6.31821734074586,0.978270614287142
68,FINAL_OPTIMIZER,2019-08-30,2019-08-30,2019-09-30,PBR,0.0,0.6229690673332292,0.875,0.8378378378378378,0.15606936416184972,18.0,0.83,0.8500000000000001,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,13.550000190734863,0.06789668364159995,0.0,-0.0071578376882222,6.622633444504986e-06,6.31821734074586,0.0
68,FINAL_OPTIMIZER,2019-08-30,2019-08-30,2019-09-30,SBUX,0.01879260977512903,0.6186920579984164,0.6153846153846154,0.25225225225225223,0.9884393063583815,19.0,0.82,0.10000000000000002,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,96.55999755859375,-0.08429991296042638,-0.0015842153683426352,-0.0071578376882222,6.622633444504986e-06,6.31821734074586,-1.0009417011738528
68,FINAL_OPTIMIZER,2019-08-30,2019-08-30,2019-09-30,SONY,0.0,0.6892491090467968,0.16346153846153846,0.990990990990991,0.9132947976878613,12.0,0.89,0.5499999999999999,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,11.381999969482422,0.03900898307249023,0.0,-0.0071578376882222,6.622633444504986e-06,6.31821734074586,0.0
68,FINAL_OPTIMIZER,2019-08-30,2019-08-30,2019-09-30,STLD,0.0,0.6394830802345254,0.8653846153846154,0.8738738738738738,0.1791907514450867,15.0,0.86,0.8166666666666668,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,27.0,0.1037036754466869,0.0,-0.0071578376882222,6.622633444504986e-06,6.31821734074586,0.0
68,FINAL_OPTIMIZER,2019-08-30,2019-08-30,2019-09-30,TGT,0.019425454684402883,0.702093489665744,0.3269230769230769,0.8198198198198198,0.9595375722543352,11.0,0.9,0.6333333333333334,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,107.04000091552734,-0.0012144735828296671,-2.359170154866211e-05,-0.0071578376882222,6.622633444504986e-06,6.31821734074586,-0.014905749782245792
68,FINAL_OPTIMIZER,2019-08-30,2019-08-30,2019-09-30,TTWO,4.3697643698829134e-07,0.7100526493590077,0.9615384615384616,0.18018018018018017,0.9884393063583815,10.0,0.91,0.46666666666666673,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,131.97000122070312,-0.05023872714621447,-2.195313998717975e-08,-0.0071578376882222,6.622633444504986e-06,6.31821734074586,-1.3870470975082043e-05
68,FINAL_OPTIMIZER,2019-08-30,2019-08-30,2019-09-30,UPS,0.0,0.7132938296233094,0.5096153846153846,0.7747747747747747,0.8554913294797688,9.0,0.92,0.5499999999999999,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,118.66000366210938,0.0097757963670555,0.0,-0.0071578376882222,6.622633444504986e-06,6.31821734074586,0.0
68,FINAL_OPTIMIZER,2019-08-30,2019-08-30,2019-09-30,ZTS,0.04174440011189274,0.8104799997863581,0.5961538461538461,0.8468468468468469,0.9884393063583815,4.0,0.97,0.16666666666666666,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,126.41999816894531,-0.014475572358489619,-0.0006042740843814455,-0.0071578376882222,6.622633444504986e-06,6.31821734074586,-0.3817934998502176
69,FINAL_OPTIMIZER,2019-09-30,2019-09-30,2019-10-31,ACN,0.005803320643294256,0.6543561024074148,0.6509433962264151,0.5132743362831859,0.7988505747126436,18.0,0.8333333333333334,0.15873015873015872,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,192.35000610351562,-0.03602811393123029,-0.0002090826973160661,-0.0002498942070255,1.8727224647378965e-05,6.319796621311105,-0.13213601240726872
69,FINAL_OPTIMIZER,2019-09-30,2019-09-30,2019-10-31,AMZN,0.11404863217399987,0.6711608574852108,0.9056603773584906,0.9469026548672567,0.16091954022988506,13.0,0.8823529411764706,0.4603174603174603,RECONSTRUCTED_V10_STANDALONE_PRICE_RISK_PROXY,86.79550170898438,0.023474701269111886,0.0026772575704354694,-0.0002498942070255,1.8727224647378965e-05,6.319796621311105,1.691972334801766
